0,1,2,3,4,word,summary
93785.67326815405,31.434791877020835,-0.009880387364659632,-0.0011191986550189168,0.0004919804765867106,summaryOfAllWords,82026.3789074298
36.8820185943794,-24.061637025239193,-0.5646860837933159,0.020064132434609156,-0.03840145085601854,Zerstörung,55.34117788815063
8.74529170928418,-9.518822654408222,-3.178980517189272,-0.07338702028516447,-0.020385451046913076,Bualoi,23.67694433847923
-8.75860221188075,1.2637460919691241,-0.48280060027156624,0.047416501551361595,0.03206428143448552,zerstörung bualoi,3.1452989602476817
7.373687782399449,-7.723245732738201,-0.7097450121409752,0.11676348203931927,-0.10202949089513569,Und,21.61135937418102
-8.685776393827506,1.2157116144530338,-0.5238681871546629,0.032057861656093534,0.032399573097406195,bualoi und,3.232205137395129
19.745191025478285,-14.50135060064506,-0.21657342830880172,0.023113373489720618,-0.1097868134466699,schon,35.71868653188781
-6.133071467752098,-0.44942155380135773,-1.4204335740857303,0.30442889139823515,0.005883979836472479,und schon,6.270446353179347
34.81123667680134,-22.866459109659612,-0.2954662850436907,-0.04222738849798144,-0.07788101319533344,wütet,52.95107221860918
-8.569853760627005,1.1380327211793515,-0.5871561760308346,0.004003515602034826,0.03300700434147953,schon wüt+et,3.3711350660359725
9.912777970467788,-9.356046660118418,-1.3292218778495752,-0.1928404289290202,-0.03018378657061661,nächste,24.62257422419256
-8.359428790537535,0.9933721127514876,-0.6955864447178642,-0.054105480089394135,0.03415968156587125,wüt+et nächst+e,3.6251073853360456
180.16825381891698,-104.24273413651935,-1.539210889058057,-1.0418698707994576,-0.005652228260451336,Tropensturm,219.53254909636328
-3.8688394242497077,-1.9621596930753644,-1.9348030299331864,-0.21480815196369601,0.014574875600246825,nächst+e tropensturm,8.983201938104214
180.68435040404842,-104.81189188681795,-2.969501577801487,0.1870440666777969,-0.10889068232889013,Philippinen,220.25719441752625
-2.050149475818273,-3.11323994100102,-2.215558677657225,-0.2737366489518174,0.009051939685324535,tropensturm philippinen,11.1313844029648
137.76067855361336,-79.89599120827006,0.23470268430335517,-0.029250754373699995,-0.08110231749413505,Nach,170.6418997710497
-6.154724352155659,-0.37730461538376003,-1.1690842332686924,0.3179414308665627,0.2551362201581351,philippinen nach,6.217170953048523
27.81340609453286,-19.78791759118592,-2.734692870263329,0.2535758331799951,-0.5725083164397915,Supertaifun,45.33329972177275
-8.424657469394223,1.0474801778883034,-0.6440104583262951,0.139951923243513,0.02617379946621977,nach supertaifun,3.5419215792973104
-7.513444889703843,0.4486291553008721,-1.0149456028069028,0.1998409473262918,0.018284485661827915,Ragasa,4.6285222284042575
-8.319341442644909,0.9779823377218466,-0.688536323917506,0.18457737716079783,0.023478673714876747,supertaifun ragasa,3.6676431305486386
1.4968094632214868,-4.428238316815074,-0.49543748117126113,0.1267695993470455,0.07260611940788146,richtet,14.874395312792762
-8.203074785812722,0.9009937147748481,-0.7377875919318247,0.2143744121662231,0.021396897975340515,ragasa richt+et,3.8065650874982295
-8.359428790537535,0.9933721127514876,-0.6955864447178642,-0.054105480089394135,0.03415968156587125,richt+et nächst+e,3.6251073853360456
751.1851610519467,-420.2138304689453,-0.0022205915747670977,0.4135000858152563,0.33866326581620143,Wirbelsturm,872.1429026293451
-6.347549061407475,-0.3172872931015309,-1.3509872160558223,0.40187963162945983,0.0019199817900733829,nächst+e wirbel+sturm,6.018929206922742
-5.16898297991872,-0.7308047876139199,-0.49395822275507884,0.20447812742753746,-0.05575371768713961,erhebliche,7.251747872927232
-7.847681413274722,0.6641021363806567,-0.8769023406719592,0.29543519766302584,0.015354991906333174,wirbel+sturm erheblich+e,4.23198608985535
134.87627493097602,-78.55616976352376,-0.17501149699193322,0.842435261342906,-0.1255701264528844,Schäden,167.4688184777505
-6.277166808640277,-0.4020878545228799,-1.3331563036377143,0.6254983785234963,-0.01191364026165475,erheblich+e schaden,6.121626105240255
37.65953084531426,-24.54915831039257,-0.7994712115443833,0.05764596594135195,-0.027315987160515875,Auf,56.25713212366291
12.386635730488836,-11.424743328672509,-2.9850002544275043,0.3034895571992543,0.3847037927763846,auf philippinen,27.786370752399026
-2.482009555921328,-2.1919605748893187,-0.15968139990691194,0.25728828078139,-0.03457029354526421,kommen,10.310834933209515
-5.312246590552553,-0.9748163446350611,-1.6102480190007424,0.34964884405885954,-0.000216868876791787,philippinen komm+en,7.242714798126194
44.340009606918834,-28.167520093217416,-0.4163205516965261,0.13334315415564368,-0.08278713090199809,mindestens,63.85488839110963
-6.376914863527452,-0.053838987133122185,-0.3525851094906627,0.22206544023457445,-0.41979006191234775,komm+en mindestens,5.8670971641872445
6.06761520165608,-6.91408868127488,0.17400308978522516,-0.08866793422440306,-0.11424911203269465,vier,20.07837231432211
-8.739121604343461,1.2490318506561073,-0.4748125570328778,0.20479831883126728,0.024390506522483243,mindestens vier,3.169484713899
165.34092451657426,-95.32043775066506,-0.5374279666670212,-0.10660789189472987,-0.10007424028564794,Menschen,202.24054580292074
-2.5049997232236585,-2.176508501033416,-0.27319447729346613,0.16872355679301432,-0.0840228047331223,vier mensch+en,10.282993596325928
31.872946768676513,-21.328724175398843,-0.7831077112525012,0.1203463971857782,-0.1535354946982695,ums,49.63473860837994
11.214863868921286,-9.826485236768292,-0.583859873866822,0.0838252875262387,-0.10907391259753682,mensch+en um,25.990817475064564
46.14183925366243,-29.19497352912883,-0.5677012653102705,0.1030853494916976,-0.08728097471518438,Leben,65.92863593417859
31.886889426423927,-21.3314984013478,-0.7630740666056182,0.11324460581009203,-0.15208594812327708,um leben,49.648315906163624
