index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote
1a103af1cd463e54c955c7ad538a2594,2025-09-26T14:30:10Z,'Wirbelsturm',www.faz.net,de,0,Zerstörung durch „Bualoi“: Und schon wütet der nächste Tropensturm auf den Philippinen,Nach dem Supertaifun „Ragasa“ richtet auch der nächste Wirbelsturm erhebliche Schäden an. Auf den Philippinen kommen mindestens vier Menschen ums Leben.,https://www.faz.net/aktuell/gesellschaft/ungluecke/tropensturm-bualoi-erreicht-die-philippinen-vier-tote-110705534.html,https://www.faz.net/faz-share-logo.jpg,,"Kurz nachdem der Supertaifun Ragasa die Philippinen, Taiwan und Südchina heimgesucht hat, richtet schon ein weiterer Tropensturm schwere Schäden in der Region an. Wie die Behörden berichteten, forder… [+1316 chars]",
5b1e114bf299ee39fcea172c779ebced,2025-09-29T09:15:50Z,'Wirbelsturm',www.stern.de,de,1,"Taifun ""Bualoi"": Dutzende Tote in Vietnam und auf den Philippinen","Durch Taifun ""Bualoi"" sind in Vietnam und auf den Philippinen dutzende Menschen ums Leben gekommen. In Vietnam, wo ""Bualoi"" mit Windgeschwindigkeiten von 130 Stundenkilometern auf die Küste getroffen war, meldeten die Behörden am Montag mindestens elf Todesop…",https://www.stern.de/news/taifun--bualoi---dutzende-tote-in-vietnam-und-auf-den-philippinen-36089196.html,https://image.stern.de/36089198/t/d_/v1/w1440/r1.7778/-/29--sturmschaeden-an-der-vietnamesischen-kueste---056cf80fa2a57b96.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Durch Taifun ""Bualoi"" sind in Vietnam und auf den Philippinen dutzende Menschen ums Leben gekommen. In Vietnam, wo ""Bualoi"" mit Windgeschwindigke… [+2209 chars]",
eb86f9f5c34227672596466ee6e71915,2025-09-29T09:28:55Z,'Wirbelsturm',www.focus.de,de,0,"Taifun ""Bualoi"": Dutzende Tote in Vietnam und auf den Philippinen","Durch Taifun ""Bualoi"" sind in Vietnam und auf den Philippinen dutzende Menschen ums Leben gekommen. In Vietnam meldeten die Behörden mindestens elf Todesopfer sowie etwa 20 Vermisste. Auf den Philippinen erhöhte sich die Zahl der Todesopfer auf 24.",https://www.focus.de/panorama/welt/taifun-bualoi-dutzende-tote-in-vietnam-und-auf-den-philippinen_60270f26-c611-4c15-8f81-059872c863b4.html,https://quadro.burda-forward.de/ctf/9e7d5cd0-d21d-421d-8844-73132d258d30.ed14ef9f-9599-4709-9bf1-9fbdde170dd8.jpeg?im=RegionOfInterestCrop%3D%281200%2C630%29%2CregionOfInterest%3D%28954%2C559%29&hash=4a89a9500887e8cd599c4d6d7b3cc211b606cab99ccbc8779b96b966c60ba55c,,"Durch Taifun ""Bualoi"" sind in Vietnam und auf den Philippinen dutzende Menschen ums Leben gekommen. In Vietnam, wo ""Bualoi"" mit Windgeschwindigkeiten von 130 Stundenkilometern auf die Küste getroffen… [+2217 chars]",
a36c218e8a7c8c71996a6e67e8ef60da,2025-09-29T10:04:36Z,'Taifun',www.zeit.de,de,0,Taifun Bualoi: Zahlreiche Tote bei Stürmen in Vietnam und auf den Philippinen,"Mehr als 50 Menschen werden in Vietnam und auf den Philippinen nach Taifun Bualoi vermisst, es hat viele Tote gegeben. Tausende Gebäude wurden beschädigt.",https://www.zeit.de/gesellschaft/zeitgeschehen/2025-09/tropensturm-taifun-bualoi-vietnam-philippinen,https://img.zeit.de/gesellschaft/zeitgeschehen/2025-09/taifun-bualoi-tote-vietnam-philippinen-bild/wide__1300x731,,"Der Tropensturms Bualoi hat in Vietnam und auf den Philippinen zahlreiche Menschen getötet, weitere werden vermisst. In Vietnam, wo Bualoi am Sonntagabend mit Windgeschwindigkeiten von 130 Kilometern… [+2033 chars]",
86a8a67fd18ad8205fadd7b92014f95d,2025-09-30T03:49:21Z,'Tropensturm',www.tagesspiegel.de,de,0,Unwetter: Zahl der Toten in Vietnam durch Sturm „Bualoi“ steigt,Schwere Regenfälle und Überschwemmungen halten Vietnam nach dem schweren Sturm „Bualoi“ weiter in Atem. Die Behörden warnen vor neuen Gefahren in den kommenden Tagen.,https://www.tagesspiegel.de/gesellschaft/panorama/unwetter-zahl-der-toten-in-vietnam-durch-sturm-bualoi-steigt-14419274.html,https://www.tagesspiegel.de/images/14419271/alternates/BASE_16_9_W1400/1759204161000/sturm-bualoi.jpeg,,"In Vietnam ist die Zahl der Toten durch den heftigen Tropensturm Bualoi weiter gestiegen. Mindestens 19 Menschen kamen ums Leben, mehr als ein Dutzend werden noch vermisst, darunter vor allem Fischer… [+2337 chars]",
af8dee10fcd6466d4026a8262d8dcb81,2025-09-30T08:28:40Z,'Tropensturm',www.faz.net,de,0,Sturm „Bualoi“: Zahl der Toten in Vietnam steigt auf mindestens 19,"92 Menschen wurden verletzt, mehr als ein Dutzend werden noch vermisst. Viele Flugverbindungen fallen aus. Auch in den kommenden Tagen rechnen die Behörden mit schweren Regenfällen.",https://www.faz.net/aktuell/gesellschaft/ungluecke/zahl-der-toten-in-vietnam-durch-sturm-bualoi-steigt-auf-mindestens-19-accg-110709915.html,https://media0.faz.net/ppmedia/w1200/aktuell/gesellschaft/4196224393/1.10710078/facebook_teaser/nachdem-er-zuvor-auf-den.jpg.webp,,"In Vietnam ist die Zahl der Toten durch den heftigen Tropensturm Bualoi weiter gestiegen. Mindestens 19 Menschen kamen ums Leben, mehr als ein Dutzend werden noch vermisst, darunter vor allem Fischer… [+1542 chars]",
fc26fa69e185f27e109040dd30ed118f,2025-09-30T09:06:27Z,'Taifun',www.stern.de,de,0,"Schwere Zerstörungen in Vietnam durch Taifun ""Bualoi""","Der Taifun ""Bualoi"" hat in Vietnam große Gebiete unter Wasser gesetzt und schwere Zerstörungen angerichtet. Bis Dienstag wurde nach Behördenangaben 19 Todesopfer geborgen, 21 Menschen werden nach Angaben des Umweltministeriums vermisst. Mehr als 80 Menschen w…",https://www.stern.de/news/schwere-zerstoerungen-in-vietnam-durch-taifun--bualoi--36092824.html,https://image.stern.de/36092826/t/1T/v1/w1440/r1.7778/-/30--ueberschwemmungen-in-vietnam---41ea09f344d53b89.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Der Taifun ""Bualoi"" hat in Vietnam große Gebiete unter Wasser gesetzt und schwere Zerstörungen angerichtet. Bis Dienstag wurde nach Behördenangab… [+1299 chars]",
414460752c2ce2d57368dd23e02e75dc,2025-09-30T10:18:45Z,'Zyklon',www.ifun.de,de,0,"Mit App, Dock und Zyklon: Roborock H60 startet in den Verkauf","Mit dem Marktstart der H60-Modelle erweitert Roborock sein Angebot an kabellosen Handstaubsaugern um zwei neue Geräte. Den H60 gibt es in zwei Ausführungen, von denen vor allem die Variante H60 Hub Ultra mit eigener Basisstation und Anbindung an die Roborock-…",https://www.ifun.de/mit-app-dock-und-zyklon-roborock-h60-startet-in-den-verkauf-265733/,https://images.ifun.de/wp-content/uploads/2025/09/roborock-h60-featurefeature.jpg,,"Mit dem Marktstart der H60-Modelle erweitert Roborock sein Angebot an kabellosen Handstaubsaugern um zwei neue Geräte. Den H60 gibt es in zwei Ausführungen, von denen vor allem die Variante H60 Hub U… [+1964 chars]",
defe532769ee84eb05ff3fb210155123,2025-09-30T12:55:51Z,'Hurrikan',www.stern.de,de,0,Unwetter: Ex-Hurrikan Gabrielle setzt Teile Spaniens unter Wasser,"Ein Ex-Hurrikan zieht über den Atlantik und löst in Spanien kurz vor dem ersten Jahrestag des Jahrhundert-Unwetters große Sorgen aus. Es gibt Chaos, aber eine Neuauflage der Katastrophe bleibt aus.",https://www.stern.de/panorama/unwetter--ex-hurrikan-gabrielle-setzt-teile-spaniens-unter-wasser-36094232.html,https://image.stern.de/36094234/t/hm/v1/w1440/r1.7778/-/30--yjdroyzfopv4axs2048jpeg---3aaccf71a6cc6bb4.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen

Ein Ex-Hurrikan zieht über den Atlantik und löst in Spanien kurz vor dem ersten Jahrestag des Jahrhundert-Unwetters große Sorgen aus. Es gibt Cha… [+1830 chars]",
